user_id,display_name,course_id,rate
13955,Katherine A,638292,4.7
13225,Juan Antonio Montero,793796,4.1
17879,Mimansa,567828,4.0
3164,Bae,1792960,4.9
3058,Azari,1331661,2.4
4724,Charan Teja,958532,3.5
14273,Khoorsheed,1504862,4.9
10511,Hoo,394434,4.0
27423,Uzair Ahmed,173548,3.7
21850,Rajarajeswari,833442,4.1
15858,Luther D,1411356,3.5
2743,Ashalatha,950390,4.0
3430,Berislav,857010,3.8
24602,Shaneka,793796,3.5
14706,LIsa,1235430,4.1
27685,Veeraragavan,364426,4.7
17051,Mary-Juliet Nneoma,1366348,3.3
26389,Tarran,137216,4.1
12065,Jesus Alan,690066,4.2
10388,Hervind,946194,4.5
6710,Donna K,328386,4.5
28342,Wallis,838056,4.1
26324,Tania Lizbeth,1098006,4.5
27331,Umar Yusuf,950390,4.8
10195,Hayrunnisa,110240,3.6
24522,Shahmar,116286,3.0
104,ANKUSH,274556,4.0
27569,Vandie,1746608,4.7
14199,Kevin T.,882594,3.0
25228,Sivakumar G,3136332,2.1
27712,Veniamin,1576854,2.1
19493,Nikica,130064,3.7
1018,Akshya,816356,1.7
454,Acie,2196488,2.1
15318,Lippman,958532,4.7
21347,Prim,12248,5.0
29671,gabriela,1081766,4.1
8244,Fawziah,937678,4.6
4044,Bug,329970,3.1
20565,Parimela.C,236832,4.1
19598,Nithil,567828,4.7
29530,ashu,903744,4.1
19261,Nekia,3029632,2.2
7204,Eduardo Javier Yánez,1078208,4.5
27954,Vijay N,1565838,4.0
24122,Sathyajith,2381730,4.0
24649,Sharif Mahboobul Haque,335742,3.7
2709,Aryo,1148688,1.9
467,Adam B A,1394818,4.1
4805,Chee Peng,2776760,3.9
21197,Prag,467382,4.1
11217,J L,1259404,3.6
23183,Rozani,692188,2.1
19669,Nonceba,773214,1.9
11542,Jamila Ali,632826,3.7
12233,Jilles,762616,4.5
4927,Chinenye Emmanuel,937678,4.7
12467,John William Philip,352440,4.2
20580,Parnita,1362070,4.7
12292,Jiyong,929844,4.9
14550,Kristinawati,2355474,4.8
5276,Colson,2400176,2.7
17037,Mary K,874012,4.2
29551,bobby,1430746,3.1
1164,Aleck,1754098,4.0
28485,Wenhu,1778502,3.0
10916,Infanta,354176,3.9
22840,Rodo,1430746,4.3
4858,Ches,83464,2.1
18336,Moses Nyui,2776760,4.9
3189,Bala krishna,1362070,4.3
28407,Wayne Sexton,2281984,4.8
29073,Yongcan,548068,3.2
27972,Vijayender,1355158,3.9
19184,Nazmie,1460588,3.1
9593,Govindarajulu,247190,3.6
24833,Shinnosuke,857010,5.0
10562,Hub,838602,3.1
24358,Serge Xavier,655608,2.1
4622,Cesar Enrique,2259120,4.4
14707,LJones,896434,2.1
11659,Jason Matthew,1309202,3.8
4676,Chanatip,438522,2.1
7616,Emmily,2602414,4.7
26599,Thalyson Gomes Nepomuceno,854440,3.2
8904,G___I_,1298438,4.9
14621,Kunvar Vaibhav,903378,4.6
945,Akandji Liasu,437398,4.5
23177,Roy L,1668050,4.7
16132,Madlen,1754098,3.7
14902,Lavakumar,836874,2.7
358,Abhinav kumar,2395488,2.2
10868,Ilonka,2301254,4.9
18504,Muhammad Naufal,1362070,4.1
11020,Isaac Osahon,473160,4.6
27294,Ugheoke,333610,4.7
29625,dipti,1136678,2.1
13868,Karen Lynn,1527396,4.1
101,ANITHA,3142166,3.5
6383,Diana Romo,470288,4.2
3344,Becton,721484,4.3
28404,Wayne A,1010580,2.4
12422,John Baptist,1351634,4.8
7366,El Mahdi,1725350,2.7
17128,Mathan Prabu A,909542,4.2
5538,DINA,762616,4.5
29927,oyadin,922484,4.6
828,Ahmed abdulaal Muhammad,128946,4.5
10639,Hustle,81534,1.9
29458,Zy,989196,2.6
26000,Swapnadip,437398,4.4
15226,Lidia Claudia,764686,3.1
6406,Didin,793796,4.8
25037,Sidharath,1568560,2.6
5615,Damarys,381588,2.1
195,Aaron W,2041462,3.7
24019,Santosha,1315262,4.7
27218,Tyge,3142166,4.6
6944,Dwijaraja,1754098,3.7
1236,Alera,295503,4.9
7739,Eric Wayne,258316,4.9
15149,Leong Mei,3401084,2.1
4723,Charaka,781532,4.9
5833,Danyil,1518026,4.5
29361,Zhuang,742114,4.4
11168,Ivansbu,625204,2.0
12415,Johari,1463348,4.5
24348,Serafina,355212,4.3
24099,Sarwah Abdubaqi,129118,4.4
26332,Tanjimul,217000,4.9
18035,Mohamad Izzuddin,1436092,2.1
16952,Marlon Daniel,543600,4.0
27302,Ujala,1333914,4.3
2614,Arriane Steffi,1300254,4.9
733,Afroz Ahmed,2196488,4.7
5106,Ché,441920,3.4
27448,VENKATESAN,613808,4.8
24213,Scott R,1352388,4.9
8541,Flash,657932,5.0
1706,Amitej,3341032,4.8
19347,Ng Yong,1326292,1.8
30033,shashwat,354176,4.8
14657,Kyaw Moe,1007240,4.7
30275,Željka,437398,4.2
29433,Zuhra,1527396,4.9
8027,FABIO DAMIAO,1120038,2.4
5543,DONATA,496050,4.1
28735,Xiaolin,258316,4.8
23535,Saaqib,793796,4.5
26435,Tawan,2887266,4.3
1348,Alexandrina,1927274,3.8
23506,SUBHAYAN,698266,4.8
11951,Jennese,520116,3.5
29403,Zoher,1778502,5.0
23595,Sadok,2301254,4.7
2806,Asish Kumar,3142166,4.5
14245,Khasan,2359992,2.1
27913,Victori,861624,4.4
3889,Briano,892102,3.0
1303,Alexander Michael,703140,2.0
28957,Yeo Ji Lei,1258722,3.6
19297,Neokanobi,308696,4.9
13989,Kaushalya,3142166,4.5
22618,Ridhika,43319,4.9
27265,Uday Pratap Singh,2636828,4.5
8761,Frankly,1362070,4.1
27774,Venn,637930,3.0
4994,Chris Du,467568,2.1
29497,albert,433798,2.1
4646,Chadrick,446134,3.8
23450,SHARATH,751792,4.2
3552,Bhawani Shankar,2394982,4.0
9944,Hagay,419658,4.6
11020,Isaac Osahon,15639,4.6
17671,Michael Alan,1010580,4.0
9752,Gunjeet,2131244,4.3
11251,JEANNOT ANDRIAMANAMPISOA,567828,4.0
16496,Maranda L.,1031706,5.0
18979,Nancie,610740,4.8
2192,Ankit Pratap,793796,4.4
1442,Ali Hasan,2323926,4.4
22654,Rip,383576,4.7
142,ASIFIWE,886614,4.7
3788,Boyce,1027180,3.7
8226,Fatima A,1095296,4.6
9347,Gianandrea,1026604,4.5
21215,Prakas,1236468,5.0
5709,Daniel M.,845284,3.8
10206,Hebah,1654314,4.7
26664,Thelge Denzil Anura,1361790,2.1
4859,Cheslin,1716470,2.1
15845,LumaBIT,756150,4.0
10183,Havilah,1273136,3.1
23576,Sachini,595876,4.6
29031,Yoemy,362632,4.4
29902,naoki,405282,3.4
1899,Andey,1793828,4.7
423,Abubakar Sadiq,1117528,3.8
4914,Chiluveri,2609434,1.9
24836,Shinoy,2266662,3.9
27698,Veliko,903744,3.7
13081,José Manuel Urista,1137048,4.5
24606,Shaniel,1007240,3.4
22694,Rizbi,996228,4.8
2903,Atul R,937678,4.2
333,Abdussamet,2253706,3.3
7356,Ekaette Emmanuel,2687810,4.7
12488,Johns,567828,3.8
5438,Cully,793796,4.8
15325,Lisa D,661030,5.0
2578,Armi,171838,4.4
18447,Mufeed,762616,3.7
561,Adimabua,1409142,3.3
26053,Syed Faisal,4172946,4.4
23635,Sahika,1561458,4.1
13639,KONSTANTINOS,1362070,4.8
696,Ady Syukri,1430746,2.3
25630,Stephanie Lynn,833052,2.5
7504,Elrick,560388,2.1
9750,Gunjal,851712,1.7
18018,Mofoluso,613808,3.9
165,Aafia,1556128,3.6
11778,Jean B,1467252,3.9
9822,Gustavo Nunes,614772,5.0
29936,paula,764686,3.3
25903,Surath,260490,2.1
21851,Rajaram Manohar,946654,3.9
23291,Rushal,1754098,2.1
19102,Nathy,258316,2.1
8970,Gabriel Roberto,1772094,4.2
4716,Chantity,467382,4.0
9408,Gina M.,1316728,4.3
16329,Man Wa,1205346,4.1
2531,Aristh,1330590,4.4
16682,Marcos Paulo Cardoso Soares,1921420,2.9
13819,Kangxie,366280,2.1
7488,Ellen Joy,2390192,4.1
4792,Chavan,24823,4.0
6030,Daxter,959700,4.1
8244,Fawziah,692188,4.4
23914,Sandra Mori,1895164,4.0
228,Abburi,666914,4.7
6352,Dheepak,762616,2.1
1643,Amaral,1046722,4.1
14441,Kokouvi,922484,4.4
2564,Arlo F,1452908,2.4
8593,Fons,1151632,2.1
24753,Shenaz,58207,4.1
8926,Gabriel Correia,897192,4.4
17778,Miguel Augusto,1782908,4.2
1148,Aldine,2196488,4.8
9114,Gauhar,864146,4.0
20370,PAVITHRA,2126094,3.4
9388,Gilmar Alves,3611296,5.1
8156,Faizal Rizal,511972,4.3
23597,Sadun,578950,2.1
29165,Yuksel,838406,1.6
21526,R. L.,874012,3.1
23513,SUJIT,1209412,3.0
18996,Nandit,384496,2.7
27073,Travis J.,157842,4.0
17852,Miled,2196488,4.8
9926,Hachim,120600,4.8
24193,Sayid,1205346,1.9
14588,Kukuh,946742,4.0
20970,Phelo,1362070,4.3
15080,Leonardo A.,1278112,4.6
29349,Zheng Wei,164058,3.2
13850,Karam Hany Kamel,905228,4.2
21812,Rahul P,1030316,4.5
25533,Srikanta Kumar,864146,4.0
22315,Rejie Marie,1895312,5.1
19458,Nicolás Andrés,625204,2.3
23037,Rommel C.,613808,4.5
21369,Priska,148902,4.4
20654,Patrick Tonderai,173548,3.9
28139,Vitor Costa,849470,3.8
11743,Jayakrishnan V,1467252,4.5
15882,Lwin Min,619692,5.0
5437,Cullin,657932,3.3
6551,Dinika,1782908,4.1
15776,Luis Peña,308690,1.3
1757,Ana Alice,1355610,4.6
13697,Kaijun,1793828,5.1
24273,Seenu,673654,4.7
21478,Päivi,1918248,4.9
21266,Prashanth Reddy,1014340,3.1
8140,Fahmei,1153034,3.8
27500,Vakul,917724,4.2
28231,Vyomesh,995016,3.4
17862,Millet,934992,2.1
4516,Carolyn L,762616,4.8
14255,Kheenan,705264,4.2
21556,RANSFORD LEMUEL,544860,2.1
14776,Lakshmaiah,756150,4.9
6739,Dorian.H,636340,4.8
27107,Trishan,1010586,2.0
1816,Anandhakrishnan,2650928,4.2
10095,Haritz,28788,4.4
10983,Iresh,1643044,3.3
27479,Vahap Onur,1565838,2.1
9116,Gaurav Gautam,1156424,2.1
17558,Melinda C,1327004,2.1
6822,Dr. Candice,1538964,4.7
19300,Nerds,1110626,1.9
2929,Aumprakash,131816,4.2
15720,Luis Fernando Laris,950390,4.7
26630,Thanuj,970600,2.6
29714,ilyes,1045092,2.3
6536,Dinal,866196,4.0
9748,Guney,1520628,4.4
27843,Victor Alan,1532040,3.8
19155,Nawaraj,401998,4.7
15964,M.K. Subhash,720766,4.9
24835,Shinoj,798580,2.1
19846,Obadiah N.,2015076,2.1
16015,MEENAKSHI,2394982,3.7
21752,Rafaello,749542,4.8
28954,Yench101,775346,3.9
24062,Sarathi,1187016,4.7
17101,Massamar mocktar,1151632,3.9
29217,Yuvraj Suresh,2636008,4.9
7887,Esteven,2126354,4.2
17908,Minseok,874012,4.4
602,Adongo,1527300,3.6
19808,Nzinga,59527,1.8
2134,Anggit,328386,3.9
13734,Kalinine,312934,4.5
14045,Keerthik,4049392,2.6
3934,Bruckner,1313502,4.1
27834,Vicken,848496,3.9
14207,Keyanna,291860,2.1
10409,Hidayah,742114,3.7
17482,Meenatchi,673654,2.1
20666,Patsita,1895164,4.6
28028,Vineeth Reddy,1267966,4.4
19678,Noorjahan,354176,3.6
11106,Issouf,1362070,5.0
17454,Md. Sohel,1415652,4.3
7646,Engr. Noime C.,613808,4.7
27761,Venkatasai,543600,2.1
1995,Andrew T,1462428,3.0
27611,Varoon,864146,4.8
9202,Genti,567828,4.5
22959,Roger A,1581488,4.6
286,Abdul Samed Mohamed,937678,4.5
3786,Bouzid,1362052,4.0
28201,Voltaire,864146,3.9
9278,Gerber,2709124,4.4
6886,Duffy,1462428,2.1
16050,MUHAMMAD ALI IMRAN,356030,4.8
22270,Redza,339906,2.3
14359,Kirian,3490000,4.4
10285,Hemangini,584648,2.9
2186,Anjuman,937678,3.9
13507,Jung Hoon,2394982,1.6
5010,Christa L,2256324,4.7
788,Ahmad Hassan,627730,3.6
12331,Joao-Paulo,1498158,4.1
16727,Mareli,1409860,2.8
14686,L.W.,705264,4.8
28158,Vivek R,289230,4.0
26443,Taysay,1331946,2.4
9523,GoTo,2253706,3.1
25935,Suryakumar,2304734,1.4
27693,Veiko,614772,4.4
6104,Deepit,1547268,3.8
25832,Sumod Rajan,1236568,4.1
22719,Robert Edward,133536,2.1
23014,Rolan Prima,671544,2.1
8367,Fenny,1253674,4.9
19596,Nithanth,354176,4.5
11440,Jaime Justino,578950,3.2
12469,John-Ivar,897192,4.1
18558,Mujaheed Abdul Wahab,4323400,4.9
4724,Charan Teja,3136332,3.0
30047,shreenidhi,903744,4.4
20239,Oscar Oswaldo,1464836,3.3
2295,Antonio C.,13391,3.4
4969,Chitti,2645936,2.4
2454,Aranya Provaker,1197206,3.9
26517,Teo Song Kim,768670,4.0
23829,Samson Chukwuemeke,2360064,5.0
21350,Primus Ng Leong,1239906,4.1
25791,Suk,2027448,4.6
14503,Koushik Kumar,980798,4.3
19047,Naseeruddin,2301254,4.7
1041,Alamelu,1173030,4.5
26619,Thanh Binh,47285,4.7
7999,Excellent,793796,4.4
17575,Melody B.,314744,4.6
6079,Debosmita,1141696,3.5
30185,yahya A,1203374,4.6
16244,Main,611370,4.2
7977,Everard,200598,2.3
19791,Nwojo,473160,4.8
29119,Yousof,1602900,4.5
26016,Swayam Prakash,1270870,3.6
25553,Sripurusottam,1758098,4.3
778,Ahdieh,1346516,4.3
28961,Yeong Chee Yun,941752,1.5
6173,Deneese,789146,3.8
25475,Squinton,880202,4.3
25982,Suzanne B,787672,2.6
14943,Le Quang,1218586,2.1
24124,Sathyaraj,1458490,3.4
11478,Jaji Zakariyah,637930,2.6
21302,Praveen A,1436092,3.8
11066,Ismael Lopes,2068149,4.9
27595,Vaqas,3792262,5.0
8802,Frik,536482,2.1
10763,Idem Emem,632738,2.1
11260,JIN,985922,4.5
10784,Igbokwe,1778502,3.9
29406,Zolani,950390,3.7
22043,Rane,705264,4.8
17490,Megan E,905228,4.5
13630,KH,567828,4.6
29811,koushik,1279620,3.9
23719,Saksit,671544,3.7
27001,Tonic,793796,4.0
2440,Aqeela,1255136,4.5
24744,Shellee,1565838,4.4
6163,Demetre,2473048,4.6
23320,Ruwaida,1540516,2.8
22870,Rodrigo B.,1918258,4.9
21390,Priyantha,1998606,2.4
12366,Joel John,980984,4.5
23403,SAIKRISHNA,217000,4.3
11495,Jamaica,1916470,4.7
210,Ab.Aziz,3570337,4.1
23339,Ryan Nadel,625204,4.4
21757,Rafel Barceló,3142166,2.9
29695,hayward,24823,4.5
19782,Nut,548068,2.1
8203,Faris A.,2776760,4.5
26430,Tavernier,1565556,5.0
23383,S N,1462428,4.3
29333,Zephram,1158572,3.4
5116,Cilicia Mae,1507666,4.3
11866,Jeevendra Kumar,53670,3.7
25280,Smaranda,673654,3.3
14659,Kyle Christiaan,552672,4.0
21228,Pramindra,1035472,3.7
21749,Rafael Ángel,732914,2.8
8781,Frederick S,1462428,4.8
4786,Chathushka,647428,3.7
23735,Salhi,311538,2.1
7342,Eilon,793796,3.7
17802,Miguel de la Ossa,1026604,2.7
27184,Tuong Hoang,822444,4.5
13767,Kamaru,758582,2.1
471,Adamo,1544802,4.4
16770,Maria F,606876,4.7
20201,Osama Mohammed Amin,648826,4.8
18650,Murtala,356030,3.3
14262,Khine Soe,133428,2.1
23845,Samuel F.,2474716,2.8
19553,Ninette,76978,3.4
26495,Tekena,362632,2.3
11594,Jannine,914296,4.1
17061,Maryia,903744,4.6
1536,Allysa,1430746,3.4
22119,Rathana,3693164,4.4
21196,Prafullkumar,95246,4.0
25632,Stephanie Sarah,473160,4.5
9206,Geoffrey Shelton,1141702,3.3
26515,Tenver Ahmed,1270870,4.7
27822,Vibhavari,1850902,4.4
5702,Daniel Kofi,647428,4.4
23754,Salmon,1565838,2.0
26592,Thales Bruno Lima,1254420,4.4
20985,Philip Mark,1151036,3.9
9510,Gloriya,950390,4.9
23303,Russell Schaeffler,1033446,4.5
16014,MDS,1318112,4.7
15683,Luis C.,18617,2.1
4244,Candace A,789146,4.3
27988,Vikram Kumar,2027448,2.1
7301,Eerik,2124810,2.0
17622,Merisa,509114,4.7
7025,Ebou,895786,3.4
7768,Erickson de Carvalho,947098,4.9
18878,Nafisur,1921420,3.5
2192,Ankit Pratap,1350984,4.1
28735,Xiaolin,1988542,4.6
857,Aida I.,1328616,4.4
25641,Stephen Kwadwo,446134,4.0
14211,Keyshawn,854544,4.5
14367,Kirsteen,1259060,4.3
21435,Pulin,1406474,2.1
19212,Nebiyou,1219332,1.3
12145,Jeziel,620926,4.5
3823,Braun,1907732,1.9
29234,ZAID,2422318,4.5
28766,Xucong,2045310,3.9
14129,Keoma,311538,3.5
961,Akhiljith,1708340,2.5
148,ATA,1594488,3.9
19633,Nobody,818990,4.0
4670,Chamu,2605732,5.0
6691,Donatien,1946104,2.1
24873,Shivkant,851712,4.8
3864,Brian Adam,1507666,4.5
19456,Nicoly,62721,2.5
23988,Santiago A,247190,4.1
14055,Keishla,320482,4.9
6919,Durlav,387820,3.7
9924,Habiyaremye,1653432,4.5
6072,Debopriyo,756266,2.1
9926,Hachim,522596,5.0
13456,Julio Cefnar,10812,3.6
3463,Bertolucci,746014,4.4
16140,Maedeh,567828,3.6
67,ALI AHMAD,2145494,4.8
18058,Mohamed Badhuru Zaman,345340,4.5
3351,Beerappa,225796,2.1
15961,M.I.S. César Ricardo,3142166,4.0
11173,Ivet,176878,4.5
10256,Helana,1166824,4.9
28424,Wei Jie,1564468,2.1
27968,Vijayananda,567828,2.1
25648,Steve W,625204,2.5
24455,Sevanthi,1010586,4.1
20978,Philip Alexander,1480202,3.2
24896,Shoreya,146156,4.4
12600,Jop,657932,4.2
14234,Khalfan,2259120,4.4
18193,Mohan kumar,736456,4.4
24376,Sergio Dennys,756150,4.8
9136,Gayana,354176,3.6
22581,Richard Allen,110240,4.5
29237,Zabawat,781532,4.0
27109,Trishit,1035472,4.1
928,Ajinkya Ashok,2473048,4.6
12496,Joju,437398,3.8
1505,Alizée,218794,2.8
1654,Amauris,60346,2.1
24208,Schreiner,526104,2.5
3639,Bingqing,1035472,4.1
2867,Athan,180806,5.1
20043,Oluokun,466000,2.1
14674,Kálmán,1145580,4.5
29059,Yola,903744,4.8
18079,Mohamed Shihan,2328046,5.0
16728,Marella,3377424,4.8
5844,Darine,1328588,4.8
28414,Wedad,735420,4.9
23271,RunZhou,821986,2.1
22388,Renault,48841,4.3
17199,Matthew Aaron,1772094,2.8
11593,Jannerys,466736,3.5
22791,Robin L,246154,4.0
18795,NABIL,373312,2.7
24172,Savo,86390,4.8
15891,Lynda Maria,526104,2.1
9413,Gino B.,756150,4.4
17725,Michella,446134,3.4
14997,Learnmore,2196488,5.0
4740,Charl du,1036342,2.6
16480,Manus,533682,2.1
23179,Royel,693700,2.5
13735,Kaliyaperumal,1731774,4.0
26376,Tarek H.,951848,5.0
18658,Musab Mohammed Al Amin Badawi,321410,4.6
16955,Marlon Santos,1294240,4.8
9755,Guray,707962,4.5
8801,Friedemann,543600,4.8
18189,Mohan K,354422,4.5
24702,Shawn Sungwook,736456,2.1
5613,Damalla,937678,4.2
28947,Yeleswaram,821278,3.8
15746,Luis Jerome,466000,4.5
9705,Guilherme de Novais,1288044,4.2
15396,Lokesha,22169,4.2
49,ADELEKE,1452908,4.4
27915,Victoria Eugenia,450918,4.8
19250,Neil Anthony,1554180,4.6
25864,Sunil Reddy,622466,3.0
10710,Iaan,2469516,5.0
16405,Manoj Babu,2789348,3.8
27193,Tushara,505208,3.4
2852,Aszalea,2508942,4.8
11266,JOAO,1331472,4.6
10739,Ibrahim A,708578,4.7
25564,Srithar,28788,4.1
1291,Alexander A,2485542,4.8
5845,Dario Alejandro,1546424,2.4
18188,Mohan Doss,1670116,4.1
20314,Oved,866196,3.5
20002,Olgy,705264,4.8
18546,Muhammmad Hanizam,1360998,4.8
17418,Md Shiblee,549998,4.3
2944,Aurojit,1310772,4.1
19228,Neelakanta,354176,1.8
24523,Shahnewaz,313360,4.1
26973,Tomas Gerardo,567828,3.8
17061,Maryia,374222,4.2
20784,Payten Autumn,1405438,3.3
5438,Cully,1680998,3.8
17104,Masthan,614772,2.1
3362,Bekim,1583482,4.7
5448,Cyde,2246852,2.1
16501,Marc R.,128946,4.0
28011,Vinay Krishna,1047846,4.4
19312,Nesisa Lisa,484366,2.1
23245,Rudá,1270870,4.3
1274,Alex Paulo Tadeu,793796,4.8
26086,Syed Uzair,677348,2.1
7322,Egzon,765242,2.1
7250,Eduardo Vasconcelos,203732,4.0
25429,Souleymane Gael,437398,4.7
21195,Pradyumna Kumar,1993718,4.3
25801,Sukkrivaa,364426,4.5
10581,Hugo Favio,756150,4.0
21222,Prakhardeep,793796,4.4
23421,SARATH CHANDRA,1878624,4.8
1729,Amram,337202,4.4
10961,Ionut-Cosmin,11331,2.5
9354,Gianpierre W.,364426,3.6
20692,Paul V,1270870,2.1
28875,Yasas,913222,4.5
19049,Nashir,875976,2.1
16421,Manqoba,26433,4.4
9633,Grete,1298462,4.3
18257,Momodu,1346516,3.6
29719,ishrat,352440,5.0
22501,Ricardo André,826876,4.1
15724,Luis Fernando Ramirez,1565838,3.6
11911,Jeffrey Thomas,795624,4.3
29407,Zoliswa,1379522,3.6
21789,Ragi,2537858,4.9
6306,Dforms,437398,4.6
7190,Eduardo Fernando,1158572,4.0
21952,Ramanjot,2776760,4.3
15469,Lovelace,2642574,4.8
469,Adam S.,1506888,2.1
26396,Tasfia,684272,3.9
18267,Mondli,516446,4.2
14919,Laxmi Narayan,1361790,4.0
26757,Thomas Benjamin,948866,4.3
14339,Kingdom,1406344,2.1
9044,Galleon,10812,4.6
25991,Svapnil,1202988,4.4
22702,Roanne,554014,2.1
16173,Mahamud,1134922,4.6
29177,Yuna Huishan,1333640,2.1
24748,Shema,1080376,4.8
696,Ady Syukri,1362070,5.0
26447,Tazeem,2473048,4.1
11415,Jaidee,201966,4.5
966,Akhsan,2337220,2.8
3237,Banty,1556128,3.0
28970,Yerkebulan,620184,3.9
30116,tri,1361790,3.2
20486,Pakou,293310,4.0
30148,vicky,1080376,3.7
25844,Sundaresh,1506888,4.6
11786,Jean Daniel,1654314,2.8
13774,Kameshwar,948866,4.0
1716,Ammar Ali,1778502,3.2
28211,Vrishank,1523066,1.9
24336,Senuch,1109926,2.1
14226,Khairil,627730,3.2
28544,Wildgear,16799,2.1
27617,Varun Pratap,2473048,5.1
16183,Mahendhiran,630716,2.8
19414,Nicholas C,660600,2.1
7786,Erinc,285934,3.6
2902,Atul Ganesh,684824,2.8
1427,Ali A,364426,3.2
2243,Anol,28258,3.6
17224,Mauricio Alberto Sánchez,2597160,4.4
28470,Welmie,600402,5.0
8285,Feiran,1151036,4.7
3323,Bayley,128786,2.6
3763,Boopesh,256758,4.5
17443,Md. Mostofa,613808,4.1
17091,Mashhour,1708340,4.0
14907,Lavor,851712,3.5
5841,Daricka,139166,4.1
7062,Edgar Edmundo,625204,3.0
28734,Xiaojing,257626,1.4
15847,Lumi,1895312,4.1
15232,Lidya,616958,4.4
3397,Benjamin E.,1026276,2.1
28224,Vutivi Levers,1918248,2.1
13723,Kaleemullah,331738,1.9
10144,Harvin,1352468,4.1
6044,DeAnne,11331,2.9
24858,Shivaansh,258316,3.1
16053,MUHAMMED,1771952,3.4
3890,Brid,248826,4.4
23100,Root,1361726,4.7
4200,Camah,3501832,4.5
20597,Parvinder Singh,33002,3.1
25415,Sosa,24823,1.3
24981,Shuva,1208634,3.6
30278,Νικόλαος,170840,2.1
1444,Ali Hyder,703140,4.4
4254,Canute,2196488,4.8
27231,Tysha,1031706,4.9
888,Aishik,567828,4.6
19788,Nwangwu,2887508,4.4
14648,Kwai,2570906,3.0
23926,Sandy Hardian Susanto,95246,3.3
27880,Victor Luciano de Almeida,1482442,4.8
13594,K .,1026214,4.5
4916,Chimma,1587248,4.9
17067,Marz,419658,4.3
8275,Federico Juan,756150,4.0
29720,islam wagih,2125112,4.5
18484,Muhammad Furqan,1137162,3.9
25356,Somebody,1349660,4.5
8616,Francesc Xavier,437398,4.2
1167,Aleemul,690694,4.2
25740,Sudeendra,996228,2.4
26305,Tan Jia,192004,4.7
3379,Benabdallah,806922,4.3
923,Ajesh Rajasekhra,164554,3.2
26662,Thejasvi,2196488,4.8
23561,Sabriya,1530834,4.8
29389,Zixia,753140,3.3
6948,Dyamanagowd,892806,4.9
19921,Ognian,1349660,4.2
2771,Ashlesh,1727766,4.3
22697,Rizig,1436332,1.5
25765,Sugesh,354176,4.1
7211,Eduardo Machado,551930,2.2
5444,Curtis S.,1673154,3.3
21086,Ploutarchos,671544,4.4
4869,Chethan K,358540,4.7
17556,Melia,948866,2.1
20023,Olla,1137854,5.0
24043,Sarabjit Singh,875612,2.5
8591,Folco,1144726,3.9
19997,Olexander,764164,2.8
17042,Mary Neikol,1236568,4.7
13416,Julian S,2377792,2.1
26239,Takia,673484,4.2
3516,Bhalakumar,852028,4.9
9343,Gian Franco,1595266,4.1
6023,Dawit A,977438,4.7
28647,Wine,1630508,3.9
22443,Revenoc,225796,4.2
20941,Petrus Jacobus,1787702,4.8
14381,Kishon,614640,5.0
25871,Sunni,833442,4.2
23836,Samuel Akpor,2390114,3.7
14867,Laura Alejandra,1919728,4.6
24219,Scout,636806,3.6
20685,Paul K.,459948,3.4
19664,Nombeko Carol,735420,3.3
7304,Eeva,657932,3.7
18571,Muktha,1059196,4.3
9177,Gela,1316728,2.0
5454,Cynthia H,2776760,2.1
3809,Brandee,59527,3.8
6720,Donnovan,671576,3.3
4661,Challan,466000,4.4
5950,David Israel,793796,4.8
6110,Defry,753140,3.4
2948,Ausra,1171110,2.9
20524,Paninee,594360,3.3
1621,Aman Katiyar,535698,1.9
17549,Melas,746432,2.5
19092,Nathan L,396876,3.9
15267,Lim Zjin Zhi,751094,4.8
26641,Tharuka,1382702,4.2
5854,Darleen,926512,4.1
22626,Right,192004,4.2
19102,Nathy,383576,1.2
9291,Germen,24823,2.1
16486,Mapule,1436164,3.5
2212,Anna Sophia,1080376,3.7
19506,Niku,1223900,4.5
16643,Marco Cesar,1516474,4.7
4984,Choo,1362070,4.4
7389,Eldwin,1405632,4.5
26101,Syntax,851712,4.1
11368,Jadd,396876,2.6
13961,Kathiravelu,1685508,4.2
24980,Shuta,1617616,4.6
25456,Sovann,437398,4.5
25852,Sung Chee Seng,166240,2.1
12020,Jese,857010,4.8
20468,Padmanabham,892806,4.2
22618,Ridhika,629302,2.1
8091,Fabio Roberto,177706,3.1
14672,Kyveam,563478,4.7
22455,Reyhaneh,943842,3.4
17209,Mattiaz,875976,4.8
3120,BHAVANI PRASAD RAO,732008,4.3
928,Ajinkya Ashok,1102570,4.3
21675,Rafael Angel,1430746,4.7
29550,blackcat14,1326292,4.4
8358,Felizardo,1203374,2.1
3387,Benedict Ryan C.,692188,4.6
25473,Sprout,2153774,2.8
4290,Carlita,874012,4.7
5294,Constantina,62721,4.2
20041,Olukunle,1535430,3.7
4362,Carlos Eduardo Liedtke,758582,3.7
18476,Muhammad Azim,2602414,4.2
20967,Phatsimo,573984,2.8
29783,karra,3212235,4.3
20035,Olufunso,256758,3.2
29914,oladayo,1731774,4.8
21381,Priya Ranjan,673654,4.3
20864,Peeyushi,791690,4.6
12622,Jorge Alberto Olmedo,1917546,4.4
17537,Meiry,1353936,4.8
29300,Zau,1016734,2.5
12956,Josuah Mari,2051741,4.1
10471,Hlawuleka,995016,4.6
16451,Manuel Gonzalez,937678,4.6
